walker	A	B	C	D	E	log_l	log_p
29	1.823620249e+00	1.738917506e+00	-3.723499763e-01	8.931513317e-02	-7.620687960e-01	1.368821222e+01	4.082199452e-02
30	2.405811760e+00	1.590809686e+00	-4.235715512e-01	7.239508603e-02	-9.825507863e-01	1.703871858e+01	4.082199452e-02
31	1.883155301e+00	1.440117297e+00	-2.025724571e-01	1.073067093e-01	-5.403456504e-01	1.754453006e+01	4.082199452e-02
32	1.660663069e+00	1.499234966e+00	-2.373598481e-01	1.157823880e-01	-5.814853721e-01	1.627215192e+01	4.082199452e-02
33	2.200819707e+00	1.535267473e+00	-5.909581046e-01	1.149919782e-01	-3.571696724e-01	1.676484808e+01	4.082199452e-02
34	1.891470474e+00	1.343607764e+00	-7.965892501e-02	1.267671473e-01	-5.040418937e-01	1.488451482e+01	4.082199452e-02
35	2.080748361e+00	1.180733616e+00	-2.209878618e-01	1.450222959e-01	-8.338789993e-01	1.432148655e+01	4.082199452e-02
36	2.577199729e+00	1.344297775e+00	-3.430723276e-01	5.833847468e-02	-6.455823517e-01	1.108366573e+01	4.082199452e-02
37	2.505624488e+00	1.566568427e+00	-5.063554186e-01	7.773839953e-02	-1.227213739e+00	1.840294235e+01	4.082199452e-02
38	2.158461145e+00	1.417083588e+00	-2.945044686e-01	7.592506838e-02	-1.083049345e+00	1.386732644e+01	4.082199452e-02
39	2.073991750e+00	1.585234657e+00	-5.513888919e-01	1.494717232e-01	-1.127393048e+00	1.188513380e+01	4.082199452e-02
40	2.269320126e+00	1.611941580e+00	-4.019493641e-01	7.316544267e-02	-1.039397175e+00	1.693467468e+01	4.082199452e-02
41	2.148495488e+00	1.450729158e+00	-1.112020377e-01	1.036055442e-01	-6.535228008e-01	1.528267989e+01	4.082199452e-02
42	2.579114118e+00	1.445449032e+00	-4.173618696e-01	9.059653061e-02	-1.130160998e+00	1.642135602e+01	4.082199452e-02
43	2.538748190e+00	1.486663139e+00	-5.391638843e-01	5.205653529e-02	-1.131904970e+00	1.673762881e+01	4.082199452e-02
44	2.644466563e+00	1.596033601e+00	-5.551841999e-01	7.346449223e-02	-9.735889311e-01	1.552417379e+01	4.082199452e-02
45	2.582732143e+00	1.507634072e+00	-5.587380579e-01	6.573848204e-02	-1.200288824e+00	2.006500398e+01	4.082199452e-02
46	1.799829720e+00	1.411203671e+00	-2.239508787e-01	1.304623307e-01	-4.772046724e-01	1.924578249e+01	4.082199452e-02
47	2.413169376e+00	1.492800469e+00	-4.687785847e-01	9.759475566e-02	-1.108998169e+00	1.746615404e+01	4.082199452e-02
48	1.736246456e+00	1.684085162e+00	-3.725010708e-01	9.020779207e-02	-4.676145307e-01	1.330313942e+01	4.082199452e-02
49	2.521766568e+00	1.601278393e+00	-5.465874646e-01	5.192371827e-02	-1.200452197e+00	1.679633675e+01	4.082199452e-02
0	1.606355935e+00	1.487802314e+00	-5.074002300e-01	1.200682890e-01	-3.623477200e-01	1.853304855e+01	4.082199452e-02
1	1.523525772e+00	1.364862949e+00	-2.463249111e-01	1.079144526e-01	-3.346273390e-01	1.912195481e+01	4.082199452e-02
2	2.125572203e+00	1.542613652e+00	-3.499071645e-01	9.506252246e-02	-1.064047246e+00	1.527045484e+01	4.082199452e-02
3	2.282980668e+00	1.515755227e+00	-2.748786448e-01	1.070803863e-01	-6.033344288e-01	1.659166858e+01	4.082199452e-02
4	2.216322406e+00	1.364674145e+00	-2.012974497e-01	1.127659098e-01	-8.142006742e-01	1.723922102e+01	4.082199452e-02
5	1.952759612e+00	1.496084916e+00	-1.381441231e-01	1.339142104e-01	-6.757262472e-01	1.536488244e+01	4.082199452e-02
6	2.012447887e+00	1.428391871e+00	-5.186984955e-01	1.685490622e-01	-7.095374674e-01	1.477167739e+01	4.082199452e-02
7	1.891229577e+00	1.339738521e+00	-1.730194765e-01	1.245213443e-01	-6.435364810e-01	1.959324341e+01	4.082199452e-02
8	1.582290890e+00	1.356340543e+00	-1.861691947e-01	1.379557984e-01	-9.281395290e-01	1.551388745e+01	4.082199452e-02
9	2.141780329e+00	1.264711242e+00	-4.849240970e-01	5.787952299e-02	-4.277966621e-01	1.302378832e+01	4.082199452e-02
10	1.974953689e+00	1.609008466e+00	-2.881600572e-01	6.338026640e-02	-8.339194069e-01	1.329323398e+01	4.082199452e-02
11	1.902277478e+00	1.451602141e+00	-1.192725350e-01	1.097120193e-01	-7.578627960e-01	1.556013319e+01	4.082199452e-02
12	1.999936401e+00	1.574578176e+00	-3.283951877e-01	1.377819211e-01	-5.843908743e-01	1.686355992e+01	4.082199452e-02
13	2.162312457e+00	1.395116764e+00	-1.692918654e-01	1.288482322e-01	-5.763356171e-01	1.709963925e+01	4.082199452e-02
14	1.764505984e+00	1.577355652e+00	-1.574438027e-01	8.351681501e-02	-7.777450569e-01	1.271610944e+01	4.082199452e-02
15	2.084217305e+00	1.683302132e+00	-3.663257494e-01	6.947832111e-02	-9.222195989e-01	1.519267194e+01	4.082199452e-02
16	1.711932276e+00	1.412759140e+00	-2.478254402e-01	1.310987498e-01	-5.999450727e-01	1.874554183e+01	4.082199452e-02
17	1.855140655e+00	1.421742202e+00	-1.399374557e-01	1.235382507e-01	-5.837545512e-01	1.802402064e+01	4.082199452e-02
18	2.216360306e+00	1.524522622e+00	-3.127949399e-01	1.202315686e-01	-5.436370167e-01	1.735064724e+01	4.082199452e-02
19	1.692794955e+00	1.400921977e+00	-3.401447733e-01	1.439720678e-01	-3.640561202e-01	1.736720212e+01	4.082199452e-02
20	2.543514939e+00	1.503701997e+00	-5.334478595e-01	5.922164599e-02	-1.170885194e+00	1.906950577e+01	4.082199452e-02
21	2.168708414e+00	1.566740102e+00	-2.845564738e-01	7.950103001e-02	-9.485569603e-01	1.547422365e+01	4.082199452e-02
22	2.026250424e+00	1.385474838e+00	-1.641891654e-01	1.114883134e-01	-6.845848069e-01	1.778266227e+01	4.082199452e-02
23	2.386420902e+00	1.542103466e+00	-6.184550243e-01	7.526133263e-02	-1.239878584e+00	1.749965722e+01	4.082199452e-02
24	2.031164547e+00	1.316047043e+00	-3.398582951e-01	1.144066773e-01	-4.724312329e-01	1.816676643e+01	4.082199452e-02
25	2.130127017e+00	1.284352773e+00	-2.174082240e-01	1.313339300e-01	-7.567006517e-01	1.812684436e+01	4.082199452e-02
26	2.579288927e+00	1.547030131e+00	-4.851141415e-01	7.079817409e-02	-1.172970666e+00	1.809335417e+01	4.082199452e-02
27	2.166035477e+00	1.467920405e+00	-3.370824898e-01	1.225146341e-01	-9.797180858e-01	1.581472906e+01	4.082199452e-02
28	1.686972906e+00	1.318872920e+00	-1.538027068e-01	1.241024234e-01	-5.239431682e-01	2.049988972e+01	4.082199452e-02
29	1.823620249e+00	1.738917506e+00	-3.723499763e-01	8.931513317e-02	-7.620687960e-01	1.368821222e+01	4.082199452e-02
30	2.639154506e+00	1.614497511e+00	-5.603817673e-01	6.540184651e-02	-1.016005450e+00	1.504606618e+01	4.082199452e-02
31	1.962165080e+00	1.450009241e+00	-1.832849452e-01	1.078203123e-01	-5.726978688e-01	1.723714180e+01	4.082199452e-02
32	1.660663069e+00	1.499234966e+00	-2.373598481e-01	1.157823880e-01	-5.814853721e-01	1.627215192e+01	4.082199452e-02
33	2.200819707e+00	1.535267473e+00	-5.909581046e-01	1.149919782e-01	-3.571696724e-01	1.676484808e+01	4.082199452e-02
34	1.915685035e+00	1.351129601e+00	-9.484562484e-02	1.240221526e-01	-5.364782267e-01	1.674898177e+01	4.082199452e-02
35	2.081971732e+00	1.179963983e+00	-2.208988409e-01	1.450684806e-01	-8.346549631e-01	1.426464669e+01	4.082199452e-02
36	2.577199729e+00	1.344297775e+00	-3.430723276e-01	5.833847468e-02	-6.455823517e-01	1.108366573e+01	4.082199452e-02
37	2.505624488e+00	1.566568427e+00	-5.063554186e-01	7.773839953e-02	-1.227213739e+00	1.840294235e+01	4.082199452e-02
38	2.158461145e+00	1.417083588e+00	-2.945044686e-01	7.592506838e-02	-1.083049345e+00	1.386732644e+01	4.082199452e-02
39	2.349111373e+00	1.590442602e+00	-5.532192334e-01	1.128161510e-01	-1.053218817e+00	1.501134532e+01	4.082199452e-02
40	2.269320126e+00	1.611941580e+00	-4.019493641e-01	7.316544267e-02	-1.039397175e+00	1.693467468e+01	4.082199452e-02
41	2.124584199e+00	1.470343949e+00	-1.436359208e-01	1.088761177e-01	-6.392037979e-01	1.611018208e+01	4.082199452e-02
42	2.579153222e+00	1.468172346e+00	-4.325178008e-01	8.616771190e-02	-1.139737362e+00	1.720544958e+01	4.082199452e-02
43	2.441284932e+00	1.438408597e+00	-4.624195625e-01	7.096557293e-02	-1.042412214e+00	1.582625831e+01	4.082199452e-02
44	2.644466563e+00	1.596033601e+00	-5.551841999e-01	7.346449223e-02	-9.735889311e-01	1.552417379e+01	4.082199452e-02
45	2.582732143e+00	1.507634072e+00	-5.587380579e-01	6.573848204e-02	-1.200288824e+00	2.006500398e+01	4.082199452e-02
46	1.799829720e+00	1.411203671e+00	-2.239508787e-01	1.304623307e-01	-4.772046724e-01	1.924578249e+01	4.082199452e-02
47	2.413169376e+00	1.492800469e+00	-4.687785847e-01	9.759475566e-02	-1.108998169e+00	1.746615404e+01	4.082199452e-02
48	1.736246456e+00	1.684085162e+00	-3.725010708e-01	9.020779207e-02	-4.676145307e-01	1.330313942e+01	4.082199452e-02
49	2.521766568e+00	1.601278393e+00	-5.465874646e-01	5.192371827e-02	-1.200452197e+00	1.679633675e+01	4.082199452e-02
0	1.530240297e+00	1.444701413e+00	-6.758298757e-01	1.376600557e-01	-1.624221840e-01	1.436927174e+01	4.082199452e-02
1	1.523525772e+00	1.364862949e+00	-2.463249111e-01	1.079144526e-01	-3.346273390e-01	1.912195481e+01	4.082199452e-02
2	2.234338224e+00	1.471903101e+00	-3.418230462e-01	9.713278777e-02	-1.172822809e+00	1.558011482e+01	4.082199452e-02
3	2.282980668e+00	1.515755227e+00	-2.748786448e-01	1.070803863e-01	-6.033344288e-01	1.659166858e+01	4.082199452e-02
4	2.216322406e+00	1.364674145e+00	-2.012974497e-01	1.127659098e-01	-8.142006742e-01	1.723922102e+01	4.082199452e-02
5	1.952759612e+00	1.496084916e+00	-1.381441231e-01	1.339142104e-01	-6.757262472e-01	1.536488244e+01	4.082199452e-02
6	2.012447887e+00	1.428391871e+00	-5.186984955e-01	1.685490622e-01	-7.095374674e-01	1.477167739e+01	4.082199452e-02
7	1.959914001e+00	1.292225456e+00	-1.538528534e-01	1.271246287e-01	-6.620211461e-01	1.907991046e+01	4.082199452e-02
8	1.495908188e+00	1.350565594e+00	-1.886827380e-01	1.393121897e-01	-9.805337403e-01	1.451202815e+01	4.082199452e-02
9	2.142121935e+00	1.266880885e+00	-4.796727137e-01	5.906027659e-02	-4.302680035e-01	1.309238606e+01	4.082199452e-02
10	1.969267801e+00	1.638642346e+00	-2.829306337e-01	5.821880008e-02	-8.704849618e-01	1.349251040e+01	4.082199452e-02
11	1.902277478e+00	1.451602141e+00	-1.192725350e-01	1.097120193e-01	-7.578627960e-01	1.556013319e+01	4.082199452e-02
12	2.099597145e+00	1.618448683e+00	-3.455635386e-01	1.440299222e-01	-6.366391206e-01	1.615834437e+01	4.082199452e-02
13	2.184813535e+00	1.398608552e+00	-1.929346604e-01	1.241795917e-01	-6.139279483e-01	1.840135032e+01	4.082199452e-02
14	1.764505984e+00	1.577355652e+00	-1.574438027e-01	8.351681501e-02	-7.777450569e-01	1.271610944e+01	4.082199452e-02
15	2.084217305e+00	1.683302132e+00	-3.663257494e-01	6.947832111e-02	-9.222195989e-01	1.519267194e+01	4.082199452e-02
16	1.711932276e+00	1.412759140e+00	-2.478254402e-01	1.310987498e-01	-5.999450727e-01	1.874554183e+01	4.082199452e-02
17	1.855140655e+00	1.421742202e+00	-1.399374557e-01	1.235382507e-01	-5.837545512e-01	1.802402064e+01	4.082199452e-02
18	2.314610117e+00	1.596383267e+00	-3.895952048e-01	1.247501299e-01	-4.707944393e-01	1.568059656e+01	4.082199452e-02
19	1.671737740e+00	1.398899234e+00	-3.630038861e-01	1.466298719e-01	-3.417961252e-01	1.654627601e+01	4.082199452e-02
20	2.543514939e+00	1.503701997e+00	-5.334478595e-01	5.922164599e-02	-1.170885194e+00	1.906950577e+01	4.082199452e-02
21	2.115767874e+00	1.470248516e+00	-3.058421069e-01	9.293618975e-02	-7.652964941e-01	1.481297903e+01	4.082199452e-02
22	2.026250424e+00	1.385474838e+00	-1.641891654e-01	1.114883134e-01	-6.845848069e-01	1.778266227e+01	4.082199452e-02
23	2.386420902e+00	1.542103466e+00	-6.184550243e-01	7.526133263e-02	-1.239878584e+00	1.749965722e+01	4.082199452e-02
24	2.031164547e+00	1.316047043e+00	-3.398582951e-01	1.144066773e-01	-4.724312329e-01	1.816676643e+01	4.082199452e-02
25	2.113108187e+00	1.296845178e+00	-2.100781471e-01	1.297189185e-01	-7.567874561e-01	1.840816790e+01	4.082199452e-02
26	2.579288927e+00	1.547030131e+00	-4.851141415e-01	7.079817409e-02	-1.172970666e+00	1.809335417e+01	4.082199452e-02
27	2.166035477e+00	1.467920405e+00	-3.370824898e-01	1.225146341e-01	-9.797180858e-01	1.581472906e+01	4.082199452e-02
28	1.686972906e+00	1.318872920e+00	-1.538027068e-01	1.241024234e-01	-5.239431682e-01	2.049988972e+01	4.082199452e-02
29	1.823620249e+00	1.738917506e+00	-3.723499763e-01	8.931513317e-02	-7.620687960e-01	1.368821222e+01	4.082199452e-02
30	2.639154506e+00	1.614497511e+00	-5.603817673e-01	6.540184651e-02	-1.016005450e+00	1.504606618e+01	4.082199452e-02
31	1.962165080e+00	1.450009241e+00	-1.832849452e-01	1.078203123e-01	-5.726978688e-01	1.723714180e+01	4.082199452e-02
32	1.660663069e+00	1.499234966e+00	-2.373598481e-01	1.157823880e-01	-5.814853721e-01	1.627215192e+01	4.082199452e-02
33	2.213679799e+00	1.594068280e+00	-6.153396166e-01	1.272460526e-01	-3.411545619e-01	1.555845491e+01	4.082199452e-02
34	1.915685035e+00	1.351129601e+00	-9.484562484e-02	1.240221526e-01	-5.364782267e-01	1.674898177e+01	4.082199452e-02
35	2.030179489e+00	1.222412188e+00	-2.214590974e-01	1.423872590e-01	-7.690385316e-01	1.684033404e+01	4.082199452e-02
36	2.579108086e+00	1.335266987e+00	-3.322869106e-01	5.828844004e-02	-6.158221710e-01	1.073682496e+01	4.082199452e-02
37	2.505624488e+00	1.566568427e+00	-5.063554186e-01	7.773839953e-02	-1.227213739e+00	1.840294235e+01	4.082199452e-02
38	2.174790936e+00	1.414883288e+00	-3.056741928e-01	7.377140314e-02	-1.103777553e+00	1.385199652e+01	4.082199452e-02
39	2.349111373e+00	1.590442602e+00	-5.532192334e-01	1.128161510e-01	-1.053218817e+00	1.501134532e+01	4.082199452e-02
40	2.269320126e+00	1.611941580e+00	-4.019493641e-01	7.316544267e-02	-1.039397175e+00	1.693467468e+01	4.082199452e-02
41	2.124584199e+00	1.470343949e+00	-1.436359208e-01	1.088761177e-01	-6.392037979e-01	1.611018208e+01	4.082199452e-02
42	2.579153222e+00	1.468172346e+00	-4.325178008e-01	8.616771190e-02	-1.139737362e+00	1.720544958e+01	4.082199452e-02
43	2.441284932e+00	1.438408597e+00	-4.624195625e-01	7.096557293e-02	-1.042412214e+00	1.582625831e+01	4.082199452e-02
44	2.668871403e+00	1.601134079e+00	-5.492003196e-01	7.329455486e-02	-9.484044099e-01	1.477200834e+01	4.082199452e-02
45	2.582732143e+00	1.507634072e+00	-5.587380579e-01	6.573848204e-02	-1.200288824e+00	2.006500398e+01	4.082199452e-02
46	1.654309854e+00	1.384703389e+00	-2.599393643e-01	1.401349388e-01	-4.046141693e-01	1.837953583e+01	4.082199452e-02
47	2.676683637e+00	1.447158560e+00	-5.776959091e-01	9.991494385e-02	-1.150184976e+00	1.570606965e+01	4.082199452e-02
48	1.736246456e+00	1.684085162e+00	-3.725010708e-01	9.020779207e-02	-4.676145307e-01	1.330313942e+01	4.082199452e-02
49	2.521766568e+00	1.601278393e+00	-5.465874646e-01	5.192371827e-02	-1.200452197e+00	1.679633675e+01	4.082199452e-02
0	1.549335872e+00	1.447023668e+00	-6.515294045e-01	1.374907639e-01	-1.856207354e-01	1.532645627e+01	4.082199452e-02
1	1.523525772e+00	1.364862949e+00	-2.463249111e-01	1.079144526e-01	-3.346273390e-01	1.912195481e+01	4.082199452e-02
2	2.234338224e+00	1.471903101e+00	-3.418230462e-01	9.713278777e-02	-1.172822809e+00	1.558011482e+01	4.082199452e-02
3	2.282980668e+00	1.515755227e+00	-2.748786448e-01	1.070803863e-01	-6.033344288e-01	1.659166858e+01	4.082199452e-02
4	2.216322406e+00	1.364674145e+00	-2.012974497e-01	1.127659098e-01	-8.142006742e-01	1.723922102e+01	4.082199452e-02
5	1.952759612e+00	1.496084916e+00	-1.381441231e-01	1.339142104e-01	-6.757262472e-01	1.536488244e+01	4.082199452e-02
6	2.012447887e+00	1.428391871e+00	-5.186984955e-01	1.685490622e-01	-7.095374674e-01	1.477167739e+01	4.082199452e-02
7	1.959914001e+00	1.292225456e+00	-1.538528534e-01	1.271246287e-01	-6.620211461e-01	1.907991046e+01	4.082199452e-02
8	1.388433752e+00	1.337090686e+00	-1.517223497e-01	1.466603801e-01	-9.547237365e-01	1.480694055e+01	4.082199452e-02
9	2.142121935e+00	1.266880885e+00	-4.796727137e-01	5.906027659e-02	-4.302680035e-01	1.309238606e+01	4.082199452e-02
10	1.969267801e+00	1.638642346e+00	-2.829306337e-01	5.821880008e-02	-8.704849618e-01	1.349251040e+01	4.082199452e-02
11	1.996216090e+00	1.459234553e+00	-1.799474916e-01	1.023153903e-01	-8.183688538e-01	1.537670542e+01	4.082199452e-02
12	2.099597145e+00	1.618448683e+00	-3.455635386e-01	1.440299222e-01	-6.366391206e-01	1.615834437e+01	4.082199452e-02
13	2.153107957e+00	1.350297868e+00	-1.448961362e-01	1.240402255e-01	-6.488913547e-01	1.801288969e+01	4.082199452e-02
14	1.764505984e+00	1.577355652e+00	-1.574438027e-01	8.351681501e-02	-7.777450569e-01	1.271610944e+01	4.082199452e-02
15	2.084217305e+00	1.683302132e+00	-3.663257494e-01	6.947832111e-02	-9.222195989e-01	1.519267194e+01	4.082199452e-02
16	1.711932276e+00	1.412759140e+00	-2.478254402e-01	1.310987498e-01	-5.999450727e-01	1.874554183e+01	4.082199452e-02
17	1.855140655e+00	1.421742202e+00	-1.399374557e-01	1.235382507e-01	-5.837545512e-01	1.802402064e+01	4.082199452e-02
18	2.314610117e+00	1.596383267e+00	-3.895952048e-01	1.247501299e-01	-4.707944393e-01	1.568059656e+01	4.082199452e-02
19	1.815914482e+00	1.419031326e+00	-3.554431344e-01	1.395959404e-01	-5.278651736e-01	1.865761397e+01	4.082199452e-02
20	2.543514939e+00	1.503701997e+00	-5.334478595e-01	5.922164599e-02	-1.170885194e+00	1.906950577e+01	4.082199452e-02
21	2.028224152e+00	1.414715519e+00	-2.689683632e-01	7.892955467e-02	-8.949560957e-01	1.263383256e+01	4.082199452e-02
22	2.186546281e+00	1.351499523e+00	-1.869081990e-01	1.001999163e-01	-7.790427234e-01	1.620680669e+01	4.082199452e-02
23	2.386420902e+00	1.542103466e+00	-6.184550243e-01	7.526133263e-02	-1.239878584e+00	1.749965722e+01	4.082199452e-02
24	2.221813186e+00	1.314481783e+00	-4.429149658e-01	1.090361786e-01	-4.438986389e-01	1.625802867e+01	4.082199452e-02
25	2.145081125e+00	1.289452368e+00	-1.990001847e-01	1.284938866e-01	-7.868494872e-01	1.785599217e+01	4.082199452e-02
26	2.579288927e+00	1.547030131e+00	-4.851141415e-01	7.079817409e-02	-1.172970666e+00	1.809335417e+01	4.082199452e-02
27	2.166035477e+00	1.467920405e+00	-3.370824898e-01	1.225146341e-01	-9.797180858e-01	1.581472906e+01	4.082199452e-02
28	1.686972906e+00	1.318872920e+00	-1.538027068e-01	1.241024234e-01	-5.239431682e-01	2.049988972e+01	4.082199452e-02
29	1.823620249e+00	1.738917506e+00	-3.723499763e-01	8.931513317e-02	-7.620687960e-01	1.368821222e+01	4.082199452e-02
30	2.639154506e+00	1.614497511e+00	-5.603817673e-01	6.540184651e-02	-1.016005450e+00	1.504606618e+01	4.082199452e-02
31	1.962165080e+00	1.450009241e+00	-1.832849452e-01	1.078203123e-01	-5.726978688e-01	1.723714180e+01	4.082199452e-02
32	1.642243205e+00	1.500376322e+00	-2.337251472e-01	1.155370104e-01	-5.669705460e-01	1.631133678e+01	4.082199452e-02
33	2.213679799e+00	1.594068280e+00	-6.153396166e-01	1.272460526e-01	-3.411545619e-01	1.555845491e+01	4.082199452e-02
34	1.915685035e+00	1.351129601e+00	-9.484562484e-02	1.240221526e-01	-5.364782267e-01	1.674898177e+01	4.082199452e-02
35	2.105307747e+00	1.309588804e+00	-2.373344881e-01	1.318946505e-01	-7.197940601e-01	1.877295500e+01	4.082199452e-02
36	2.579108086e+00	1.335266987e+00	-3.322869106e-01	5.828844004e-02	-6.158221710e-01	1.073682496e+01	4.082199452e-02
37	2.505624488e+00	1.566568427e+00	-5.063554186e-01	7.773839953e-02	-1.227213739e+00	1.840294235e+01	4.082199452e-02
38	2.174790936e+00	1.414883288e+00	-3.056741928e-01	7.377140314e-02	-1.103777553e+00	1.385199652e+01	4.082199452e-02
39	2.349111373e+00	1.590442602e+00	-5.532192334e-01	1.128161510e-01	-1.053218817e+00	1.501134532e+01	4.082199452e-02
40	2.280284843e+00	1.609645427e+00	-4.048912028e-01	7.308170382e-02	-1.044122152e+00	1.705799931e+01	4.082199452e-02
41	2.124584199e+00	1.470343949e+00	-1.436359208e-01	1.088761177e-01	-6.392037979e-01	1.611018208e+01	4.082199452e-02
42	2.579153222e+00	1.468172346e+00	-4.325178008e-01	8.616771190e-02	-1.139737362e+00	1.720544958e+01	4.082199452e-02
43	2.463222703e+00	1.421991204e+00	-4.417059150e-01	6.894771147e-02	-9.745104561e-01	1.493721985e+01	4.082199452e-02
44	2.668871403e+00	1.601134079e+00	-5.492003196e-01	7.329455486e-02	-9.484044099e-01	1.477200834e+01	4.082199452e-02
45	2.570968752e+00	1.485354316e+00	-5.583953641e-01	6.580866654e-02	-1.238709715e+00	1.943971629e+01	4.082199452e-02
46	1.654309854e+00	1.384703389e+00	-2.599393643e-01	1.401349388e-01	-4.046141693e-01	1.837953583e+01	4.082199452e-02
47	2.676683637e+00	1.447158560e+00	-5.776959091e-01	9.991494385e-02	-1.150184976e+00	1.570606965e+01	4.082199452e-02
48	1.736246456e+00	1.684085162e+00	-3.725010708e-01	9.020779207e-02	-4.676145307e-01	1.330313942e+01	4.082199452e-02
49	2.521766568e+00	1.601278393e+00	-5.465874646e-01	5.192371827e-02	-1.200452197e+00	1.679633675e+01	4.082199452e-02
0	1.549335872e+00	1.447023668e+00	-6.515294045e-01	1.374907639e-01	-1.856207354e-01	1.532645627e+01	4.082199452e-02
1	1.534973031e+00	1.361641970e+00	-2.398449833e-01	1.090482008e-01	-3.478863498e-01	1.944541381e+01	4.082199452e-02
2	2.234338224e+00	1.471903101e+00	-3.418230462e-01	9.713278777e-02	-1.172822809e+00	1.558011482e+01	4.082199452e-02
3	2.282980668e+00	1.515755227e+00	-2.748786448e-01	1.070803863e-01	-6.033344288e-01	1.659166858e+01	4.082199452e-02
4	2.216322406e+00	1.364674145e+00	-2.012974497e-01	1.127659098e-01	-8.142006742e-01	1.723922102e+01	4.082199452e-02
5	1.952759612e+00	1.496084916e+00	-1.381441231e-01	1.339142104e-01	-6.757262472e-01	1.536488244e+01	4.082199452e-02
6	2.105484513e+00	1.432823045e+00	-5.959816819e-01	1.822551329e-01	-7.955390154e-01	1.297354256e+01	4.082199452e-02
7	1.960514676e+00	1.275109622e+00	-1.551717425e-01	1.265545823e-01	-6.608704797e-01	1.869722316e+01	4.082199452e-02
8	1.363146517e+00	1.331892128e+00	-1.340141445e-01	1.539130466e-01	-1.070796642e+00	1.300401358e+01	4.082199452e-02
9	2.065259369e+00	1.359915284e+00	-3.410455387e-01	8.944364612e-02	-5.299000221e-01	1.538122667e+01	4.082199452e-02
10	1.969267801e+00	1.638642346e+00	-2.829306337e-01	5.821880008e-02	-8.704849618e-01	1.349251040e+01	4.082199452e-02
11	2.137533621e+00	1.230236542e+00	-2.241273395e-02	1.129597038e-01	-8.644660545e-01	1.139522876e+01	4.082199452e-02
12	2.099597145e+00	1.618448683e+00	-3.455635386e-01	1.440299222e-01	-6.366391206e-01	1.615834437e+01	4.082199452e-02
13	2.153107957e+00	1.350297868e+00	-1.448961362e-01	1.240402255e-01	-6.488913547e-01	1.801288969e+01	4.082199452e-02
14	1.764505984e+00	1.577355652e+00	-1.574438027e-01	8.351681501e-02	-7.777450569e-01	1.271610944e+01	4.082199452e-02
15	1.985960203e+00	1.729210824e+00	-2.843495838e-01	6.759805905e-02	-8.189374012e-01	1.409963671e+01	4.082199452e-02
16	1.732970608e+00	1.386308516e+00	-2.520821572e-01	1.357966608e-01	-6.098997049e-01	1.931222210e+01	4.082199452e-02
17	1.858557134e+00	1.420183381e+00	-1.406334144e-01	1.235966448e-01	-5.861476962e-01	1.808044773e+01	4.082199452e-02
18	2.314610117e+00	1.596383267e+00	-3.895952048e-01	1.247501299e-01	-4.707944393e-01	1.568059656e+01	4.082199452e-02
19	1.815914482e+00	1.419031326e+00	-3.554431344e-01	1.395959404e-01	-5.278651736e-01	1.865761397e+01	4.082199452e-02
20	2.543514939e+00	1.503701997e+00	-5.334478595e-01	5.922164599e-02	-1.170885194e+00	1.906950577e+01	4.082199452e-02
21	2.087078039e+00	1.435646127e+00	-3.263911305e-01	7.832684366e-02	-9.516289420e-01	1.264411951e+01	4.082199452e-02
22	2.189415650e+00	1.350353820e+00	-1.854209721e-01	1.005854122e-01	-7.769419539e-01	1.625058439e+01	4.082199452e-02
23	2.386420902e+00	1.542103466e+00	-6.184550243e-01	7.526133263e-02	-1.239878584e+00	1.749965722e+01	4.082199452e-02
24	2.221813186e+00	1.314481783e+00	-4.429149658e-01	1.090361786e-01	-4.438986389e-01	1.625802867e+01	4.082199452e-02
25	2.171124024e+00	1.267566749e+00	-1.902352155e-01	1.306375013e-01	-8.068196379e-01	1.697246723e+01	4.082199452e-02
26	2.579288927e+00	1.547030131e+00	-4.851141415e-01	7.079817409e-02	-1.172970666e+00	1.809335417e+01	4.082199452e-02
27	1.823912039e+00	1.361927070e+00	-1.756095582e-01	1.638142269e-01	-9.534778437e-01	1.407429537e+01	4.082199452e-02
28	1.686972906e+00	1.318872920e+00	-1.538027068e-01	1.241024234e-01	-5.239431682e-01	2.049988972e+01	4.082199452e-02
29	1.823620249e+00	1.738917506e+00	-3.723499763e-01	8.931513317e-02	-7.620687960e-01	1.368821222e+01	4.082199452e-02
30	2.639154506e+00	1.614497511e+00	-5.603817673e-01	6.540184651e-02	-1.016005450e+00	1.504606618e+01	4.082199452e-02
31	1.962165080e+00	1.450009241e+00	-1.832849452e-01	1.078203123e-01	-5.726978688e-01	1.723714180e+01	4.082199452e-02
32	1.642243205e+00	1.500376322e+00	-2.337251472e-01	1.155370104e-01	-5.669705460e-01	1.631133678e+01	4.082199452e-02
33	2.213679799e+00	1.594068280e+00	-6.153396166e-01	1.272460526e-01	-3.411545619e-01	1.555845491e+01	4.082199452e-02
34	1.915685035e+00	1.351129601e+00	-9.484562484e-02	1.240221526e-01	-5.364782267e-01	1.674898177e+01	4.082199452e-02
35	2.049628173e+00	1.233294430e+00	-1.968293963e-01	1.337952685e-01	-7.860340774e-01	1.712924594e+01	4.082199452e-02
36	2.579108086e+00	1.335266987e+00	-3.322869106e-01	5.828844004e-02	-6.158221710e-01	1.073682496e+01	4.082199452e-02
