walker	A	B	C	D	E	log_l	log_p
0	2.344820030e+00	1.588121241e+00	-4.688796571e-01	8.873248390e-02	-8.498267156e-01	1.008186989e+01	4.082199452e-02
1	2.115720149e+00	1.560286718e+00	-4.408417114e-01	9.036641248e-02	-9.100949423e-01	9.035582385e+00	4.082199452e-02
2	2.219977865e+00	1.562841401e+00	-4.313224267e-01	1.000793495e-01	-8.809617442e-01	1.001686762e+01	4.082199452e-02
3	2.169794586e+00	1.650461233e+00	-8.851639314e-01	5.117126552e-02	-2.848086192e-01	8.546811342e+00	4.082199452e-02
4	2.696658074e+00	1.639020861e+00	-4.973545689e-01	9.198336425e-02	-7.645863206e-01	7.617960066e+00	4.082199452e-02
5	2.382422771e+00	1.466651602e+00	-3.555569448e-01	1.044159032e-01	-9.872066142e-01	1.024542768e+01	4.082199452e-02
6	1.972660126e+00	1.556788438e+00	-5.676943093e-01	9.870596791e-02	-9.093167988e-01	6.343286966e+00	4.082199452e-02
7	2.292566676e+00	1.554954259e+00	-3.198555849e-01	1.230534853e-01	-9.314371468e-01	9.271563078e+00	4.082199452e-02
8	2.286431459e+00	1.561780336e+00	-3.898346939e-01	1.114646684e-01	-8.925936627e-01	1.021872863e+01	4.082199452e-02
9	2.195164905e+00	1.556316217e+00	-3.757712624e-01	1.237637498e-01	-8.513467293e-01	1.014664509e+01	4.082199452e-02
10	2.347765883e+00	1.541934627e+00	-3.196002831e-01	9.715646572e-02	-9.881117440e-01	9.853800759e+00	4.082199452e-02
11	2.350315679e+00	1.541711926e+00	-3.410820802e-01	1.195093391e-01	-8.895310648e-01	9.661000646e+00	4.082199452e-02
12	2.244687924e+00	1.588328123e+00	-4.147214226e-01	1.066048352e-01	-9.798637514e-01	1.003300358e+01	4.082199452e-02
13	2.208015303e+00	1.496303898e+00	-2.458594183e-01	1.234491044e-01	-1.034717573e+00	8.666041547e+00	4.082199452e-02
14	2.369109575e+00	1.534008565e+00	-3.196371808e-01	1.068951601e-01	-9.631456083e-01	9.583664317e+00	4.082199452e-02
15	2.355794394e+00	1.575861737e+00	-3.344387522e-01	1.217249634e-01	-8.577905166e-01	9.205365457e+00	4.082199452e-02
16	2.260561200e+00	1.590748657e+00	-4.533260736e-01	1.458901479e-01	-6.526836658e-01	9.738320361e+00	4.082199452e-02
17	1.968048954e+00	1.393011527e+00	-2.575645199e-01	1.573299847e-01	-7.702649878e-01	9.794514044e+00	4.082199452e-02
18	2.312889796e+00	1.600203455e+00	-4.915564313e-01	1.353468646e-01	-6.917774857e-01	1.006904542e+01	4.082199452e-02
19	2.277034661e+00	1.566319629e+00	-4.209773973e-01	1.390485563e-01	-7.510569163e-01	9.949896352e+00	4.082199452e-02
20	2.327962672e+00	1.581075654e+00	-4.478098642e-01	1.311837834e-01	-7.308834881e-01	1.009924669e+01	4.082199452e-02
21	2.262621442e+00	1.552081754e+00	-3.906597077e-01	1.424491020e-01	-7.706445070e-01	9.713500959e+00	4.082199452e-02
22	2.270603349e+00	1.558622541e+00	-4.022491619e-01	1.381360689e-01	-7.749375412e-01	9.915796235e+00	4.082199452e-02
23	2.254850678e+00	1.531024995e+00	-3.604217778e-01	1.493466884e-01	-7.872181082e-01	9.144534342e+00	4.082199452e-02
24	2.412100184e+00	1.443737476e+00	-2.925709988e-01	1.435382408e-01	-6.461950651e-01	7.458166054e+00	4.082199452e-02
25	1.911429399e+00	1.240538025e+00	-1.079530945e-01	1.212811535e-01	-8.216739128e-01	9.929676345e+00	4.082199452e-02
26	2.401415991e+00	1.711215396e+00	-7.135344899e-01	1.011497901e-01	-5.767719017e-01	8.673663481e+00	4.082199452e-02
27	2.432514875e+00	1.741442455e+00	-7.663789998e-01	9.347183317e-02	-5.558698012e-01	7.878995488e+00	4.082199452e-02
28	2.569173098e+00	1.651316721e+00	-6.299672596e-01	9.531865260e-02	-6.297766622e-01	8.817471807e+00	4.082199452e-02
29	2.418384928e+00	1.781414846e+00	-9.269546534e-01	8.041584929e-02	-3.595525636e-01	6.355946095e+00	4.082199452e-02
30	2.396628568e+00	1.686152084e+00	-6.710814016e-01	1.127418295e-01	-5.843680187e-01	9.184063710e+00	4.082199452e-02
31	2.747321971e+00	1.725388720e+00	-6.612927680e-01	9.212923569e-02	-5.943675121e-01	6.309761544e+00	4.082199452e-02
32	2.357190354e+00	1.698498073e+00	-6.283762599e-01	1.107190880e-01	-6.579241496e-01	9.251773877e+00	4.082199452e-02
33	2.374694559e+00	1.741439225e+00	-7.256553224e-01	1.076301285e-01	-5.723472974e-01	8.272494666e+00	4.082199452e-02
34	2.378014805e+00	1.701046958e+00	-6.450843804e-01	1.136848608e-01	-6.178860104e-01	9.159040483e+00	4.082199452e-02
35	2.225549388e+00	1.682326018e+00	-6.370348070e-01	1.135321844e-01	-6.645980552e-01	9.396849831e+00	4.082199452e-02
36	7.701862316e-01	1.605994775e+00	-1.159912964e+00	1.196213505e-01	-5.651718766e-01	7.110813937e+00	4.082199452e-02
37	2.208488213e+00	1.600294923e+00	-5.198388621e-01	1.320243813e-01	-7.048204598e-01	1.018081126e+01	4.082199452e-02
38	2.156352358e+00	1.642828012e+00	-8.058086201e-01	9.581996389e-02	-5.947738129e-01	8.073751507e+00	4.082199452e-02
39	1.195120697e+00	1.722408151e+00	-1.014801147e+00	1.435803008e-01	-6.087720021e-01	7.151905389e+00	4.082199452e-02
40	1.233950406e+00	1.701317664e+00	-9.500955682e-01	1.336291850e-01	-4.847603627e-01	8.323565947e+00	4.082199452e-02
41	1.693653552e+00	1.690009368e+00	-7.424649641e-01	1.194096179e-01	-6.793441339e-01	7.164070809e+00	4.082199452e-02
42	1.227847272e+00	1.701136032e+00	-9.850574165e-01	8.801780149e-02	-4.750671182e-01	6.461248587e+00	4.082199452e-02
43	1.356717912e+00	1.715510865e+00	-7.883030162e-01	1.269554158e-01	-6.884984040e-01	6.535128635e+00	4.082199452e-02
44	1.112984332e+00	1.755145268e+00	-8.606988279e-01	1.292933114e-01	-6.653661891e-01	5.863605406e+00	4.082199452e-02
45	9.862386590e-01	1.722355309e+00	-8.654092388e-01	1.342920503e-01	-6.598183297e-01	6.048664825e+00	4.082199452e-02
46	1.386469432e+00	1.740874111e+00	-8.604974431e-01	1.270180272e-01	-6.131840846e-01	7.011176128e+00	4.082199452e-02
47	1.173329655e+00	1.791318832e+00	-9.616441922e-01	1.305393234e-01	-5.625903906e-01	5.705613990e+00	4.082199452e-02
48	1.834648107e+00	1.710993607e+00	-8.106811645e-01	1.142949013e-01	-5.926572076e-01	7.898496315e+00	4.082199452e-02
49	1.373922475e+00	1.756416649e+00	-9.187189144e-01	1.260311599e-01	-5.690238907e-01	6.975321935e+00	4.082199452e-02
0	2.359465854e+00	1.626603509e+00	-5.600764922e-01	8.707674900e-02	-7.522194431e-01	9.477434706e+00	4.082199452e-02
1	2.017995851e+00	1.540668710e+00	-4.000829918e-01	8.929914808e-02	-9.705067389e-01	8.510770766e+00	4.082199452e-02
2	2.219977865e+00	1.562841401e+00	-4.313224267e-01	1.000793495e-01	-8.809617442e-01	1.001686762e+01	4.082199452e-02
3	2.169794586e+00	1.650461233e+00	-8.851639314e-01	5.117126552e-02	-2.848086192e-01	8.546811342e+00	4.082199452e-02
4	2.758021288e+00	1.638588478e+00	-4.623230462e-01	9.154763670e-02	-7.838721451e-01	6.492098147e+00	4.082199452e-02
5	2.376072127e+00	1.436684702e+00	-3.097406275e-01	1.054482067e-01	-1.035037378e+00	9.677870780e+00	4.082199452e-02
6	2.425080375e+00	1.405944668e+00	-3.024518630e-01	7.805841026e-02	-1.166450123e+00	8.649786787e+00	4.082199452e-02
7	2.292566676e+00	1.554954259e+00	-3.198555849e-01	1.230534853e-01	-9.314371468e-01	9.271563078e+00	4.082199452e-02
8	2.286431459e+00	1.561780336e+00	-3.898346939e-01	1.114646684e-01	-8.925936627e-01	1.021872863e+01	4.082199452e-02
9	2.195164905e+00	1.556316217e+00	-3.757712624e-01	1.237637498e-01	-8.513467293e-01	1.014664509e+01	4.082199452e-02
10	2.357732033e+00	1.575731399e+00	-4.053134881e-01	9.479393742e-02	-8.994059990e-01	1.030484472e+01	4.082199452e-02
11	2.350315679e+00	1.541711926e+00	-3.410820802e-01	1.195093391e-01	-8.895310648e-01	9.661000646e+00	4.082199452e-02
12	2.244687924e+00	1.588328123e+00	-4.147214226e-01	1.066048352e-01	-9.798637514e-01	1.003300358e+01	4.082199452e-02
13	2.178136665e+00	1.442600736e+00	-1.278897661e-01	1.106886823e-01	-1.251949625e+00	5.707707473e+00	4.082199452e-02
14	2.398461302e+00	1.536081403e+00	-3.110652793e-01	8.310972180e-02	-1.064910747e+00	9.484864795e+00	4.082199452e-02
15	2.355794394e+00	1.575861737e+00	-3.344387522e-01	1.217249634e-01	-8.577905166e-01	9.205365457e+00	4.082199452e-02
16	2.265954078e+00	1.615827938e+00	-4.987518475e-01	1.488736204e-01	-5.752149782e-01	9.331386636e+00	4.082199452e-02
17	1.968048954e+00	1.393011527e+00	-2.575645199e-01	1.573299847e-01	-7.702649878e-01	9.794514044e+00	4.082199452e-02
18	2.312889796e+00	1.600203455e+00	-4.915564313e-01	1.353468646e-01	-6.917774857e-01	1.006904542e+01	4.082199452e-02
19	2.277034661e+00	1.566319629e+00	-4.209773973e-01	1.390485563e-01	-7.510569163e-01	9.949896352e+00	4.082199452e-02
20	2.327962672e+00	1.581075654e+00	-4.478098642e-01	1.311837834e-01	-7.308834881e-01	1.009924669e+01	4.082199452e-02
21	2.320533933e+00	1.530578121e+00	-3.338232493e-01	1.462588718e-01	-7.947293902e-01	8.588057972e+00	4.082199452e-02
22	2.249107903e+00	1.537485738e+00	-3.568516465e-01	1.395539036e-01	-8.172102467e-01	9.657464053e+00	4.082199452e-02
23	2.254886658e+00	1.530984517e+00	-3.604441457e-01	1.494080429e-01	-7.870301992e-01	9.140444901e+00	4.082199452e-02
24	2.412100184e+00	1.443737476e+00	-2.925709988e-01	1.435382408e-01	-6.461950651e-01	7.458166054e+00	4.082199452e-02
25	1.911429399e+00	1.240538025e+00	-1.079530945e-01	1.212811535e-01	-8.216739128e-01	9.929676345e+00	4.082199452e-02
26	2.401415991e+00	1.711215396e+00	-7.135344899e-01	1.011497901e-01	-5.767719017e-01	8.673663481e+00	4.082199452e-02
27	2.445449394e+00	1.764056512e+00	-8.102585579e-01	9.417086178e-02	-5.125127323e-01	7.258281772e+00	4.082199452e-02
28	2.542376362e+00	1.653122804e+00	-6.537552435e-01	9.585374334e-02	-6.079111842e-01	8.907964196e+00	4.082199452e-02
29	2.418384928e+00	1.781414846e+00	-9.269546534e-01	8.041584929e-02	-3.595525636e-01	6.355946095e+00	4.082199452e-02
30	2.438938872e+00	1.677609971e+00	-6.609996455e-01	1.084694256e-01	-5.955028460e-01	9.152904052e+00	4.082199452e-02
31	2.747321971e+00	1.725388720e+00	-6.612927680e-01	9.212923569e-02	-5.943675121e-01	6.309761544e+00	4.082199452e-02
32	2.357190354e+00	1.698498073e+00	-6.283762599e-01	1.107190880e-01	-6.579241496e-01	9.251773877e+00	4.082199452e-02
33	2.374694559e+00	1.741439225e+00	-7.256553224e-01	1.076301285e-01	-5.723472974e-01	8.272494666e+00	4.082199452e-02
34	2.378014805e+00	1.701046958e+00	-6.450843804e-01	1.136848608e-01	-6.178860104e-01	9.159040483e+00	4.082199452e-02
35	2.220128967e+00	1.693058378e+00	-6.590433990e-01	1.137162585e-01	-6.442992687e-01	9.273748039e+00	4.082199452e-02
36	7.701862316e-01	1.605994775e+00	-1.159912964e+00	1.196213505e-01	-5.651718766e-01	7.110813937e+00	4.082199452e-02
37	2.208488213e+00	1.600294923e+00	-5.198388621e-01	1.320243813e-01	-7.048204598e-01	1.018081126e+01	4.082199452e-02
38	2.156352358e+00	1.642828012e+00	-8.058086201e-01	9.581996389e-02	-5.947738129e-01	8.073751507e+00	4.082199452e-02
39	1.195120697e+00	1.722408151e+00	-1.014801147e+00	1.435803008e-01	-6.087720021e-01	7.151905389e+00	4.082199452e-02
40	1.464725563e+00	1.681718409e+00	-1.028991709e+00	1.330116412e-01	-3.216714889e-01	8.432027396e+00	4.082199452e-02
41	1.166088676e+00	1.623471171e+00	-6.081665421e-01	1.477949526e-01	-9.121349387e-01	5.759656865e+00	4.082199452e-02
42	1.205158323e+00	1.692549639e+00	-9.953613619e-01	8.211342386e-02	-4.604733993e-01	6.241263756e+00	4.082199452e-02
43	1.356717912e+00	1.715510865e+00	-7.883030162e-01	1.269554158e-01	-6.884984040e-01	6.535128635e+00	4.082199452e-02
44	1.112984332e+00	1.755145268e+00	-8.606988279e-01	1.292933114e-01	-6.653661891e-01	5.863605406e+00	4.082199452e-02
45	9.862386590e-01	1.722355309e+00	-8.654092388e-01	1.342920503e-01	-6.598183297e-01	6.048664825e+00	4.082199452e-02
46	1.555820126e+00	1.757217168e+00	-7.239329690e-01	1.123598036e-01	-6.170889405e-01	7.119513113e+00	4.082199452e-02
47	1.401102826e+00	1.789506975e+00	-9.552980111e-01	1.213696240e-01	-5.254462006e-01	6.376691479e+00	4.082199452e-02
48	2.015948245e+00	1.726743920e+00	-8.105557250e-01	1.083216147e-01	-5.688684489e-01	8.142096999e+00	4.082199452e-02
49	1.373922475e+00	1.756416649e+00	-9.187189144e-01	1.260311599e-01	-5.690238907e-01	6.975321935e+00	4.082199452e-02
0	2.304767013e+00	1.631104239e+00	-5.814386384e-01	8.973118422e-02	-7.454805404e-01	9.273649572e+00	4.082199452e-02
1	1.766514018e+00	1.515766110e+00	-3.797981420e-01	4.100108674e-02	-1.183554519e+00	4.727233896e+00	4.082199452e-02
2	2.219977865e+00	1.562841401e+00	-4.313224267e-01	1.000793495e-01	-8.809617442e-01	1.001686762e+01	4.082199452e-02
3	1.969539428e+00	1.665243348e+00	-9.117990157e-01	7.015749897e-02	-3.513696909e-01	8.739488607e+00	4.082199452e-02
4	2.907117200e+00	1.651445465e+00	-4.525313817e-01	7.687717199e-02	-8.147190691e-01	4.203891260e+00	4.082199452e-02
5	2.395492554e+00	1.439032687e+00	-3.125786825e-01	1.029500467e-01	-1.047257415e+00	9.598639465e+00	4.082199452e-02
6	2.425080375e+00	1.405944668e+00	-3.024518630e-01	7.805841026e-02	-1.166450123e+00	8.649786787e+00	4.082199452e-02
7	2.292566676e+00	1.554954259e+00	-3.198555849e-01	1.230534853e-01	-9.314371468e-01	9.271563078e+00	4.082199452e-02
8	2.286431459e+00	1.561780336e+00	-3.898346939e-01	1.114646684e-01	-8.925936627e-01	1.021872863e+01	4.082199452e-02
9	2.195449982e+00	1.558219974e+00	-3.799211469e-01	1.239826448e-01	-8.446400741e-01	1.016174151e+01	4.082199452e-02
10	2.357732033e+00	1.575731399e+00	-4.053134881e-01	9.479393742e-02	-8.994059990e-01	1.030484472e+01	4.082199452e-02
11	2.350315679e+00	1.541711926e+00	-3.410820802e-01	1.195093391e-01	-8.895310648e-01	9.661000646e+00	4.082199452e-02
12	2.244687924e+00	1.588328123e+00	-4.147214226e-01	1.066048352e-01	-9.798637514e-01	1.003300358e+01	4.082199452e-02
13	2.178136665e+00	1.442600736e+00	-1.278897661e-01	1.106886823e-01	-1.251949625e+00	5.707707473e+00	4.082199452e-02
14	2.398461302e+00	1.536081403e+00	-3.110652793e-01	8.310972180e-02	-1.064910747e+00	9.484864795e+00	4.082199452e-02
15	2.355794394e+00	1.575861737e+00	-3.344387522e-01	1.217249634e-01	-8.577905166e-01	9.205365457e+00	4.082199452e-02
16	2.265954078e+00	1.615827938e+00	-4.987518475e-01	1.488736204e-01	-5.752149782e-01	9.331386636e+00	4.082199452e-02
17	1.956159508e+00	1.385916077e+00	-2.483755972e-01	1.594639550e-01	-7.708131285e-01	9.578254536e+00	4.082199452e-02
18	2.324196219e+00	1.626040806e+00	-5.343819512e-01	1.302764278e-01	-6.699291981e-01	1.004797629e+01	4.082199452e-02
19	2.277034661e+00	1.566319629e+00	-4.209773973e-01	1.390485563e-01	-7.510569163e-01	9.949896352e+00	4.082199452e-02
20	2.327962672e+00	1.581075654e+00	-4.478098642e-01	1.311837834e-01	-7.308834881e-01	1.009924669e+01	4.082199452e-02
21	2.320533933e+00	1.530578121e+00	-3.338232493e-01	1.462588718e-01	-7.947293902e-01	8.588057972e+00	4.082199452e-02
22	2.213031334e+00	1.537982600e+00	-3.636000554e-01	1.317091411e-01	-8.411398144e-01	1.004913992e+01	4.082199452e-02
23	2.184331358e+00	1.570634831e+00	-3.906541052e-01	1.530941437e-01	-8.416276695e-01	8.914789089e+00	4.082199452e-02
24	2.412569639e+00	1.442370624e+00	-2.929283601e-01	1.411700315e-01	-6.650111317e-01	7.881840285e+00	4.082199452e-02
25	1.858451351e+00	1.184015122e+00	-2.236550098e-02	1.255516741e-01	-8.699666831e-01	8.168464386e+00	4.082199452e-02
26	2.424531290e+00	1.740202005e+00	-7.714957425e-01	9.222050541e-02	-5.467425027e-01	7.904478426e+00	4.082199452e-02
27	2.452132645e+00	1.771677932e+00	-8.226431234e-01	9.479399289e-02	-5.015764567e-01	7.017338282e+00	4.082199452e-02
28	2.542376362e+00	1.653122804e+00	-6.537552435e-01	9.585374334e-02	-6.079111842e-01	8.907964196e+00	4.082199452e-02
29	2.418384928e+00	1.781414846e+00	-9.269546534e-01	8.041584929e-02	-3.595525636e-01	6.355946095e+00	4.082199452e-02
30	2.447992165e+00	1.631887558e+00	-5.438557756e-01	1.208260439e-01	-6.994306848e-01	9.655922313e+00	4.082199452e-02
31	2.699833288e+00	1.726461587e+00	-6.701939136e-01	9.330147856e-02	-5.934911937e-01	6.737237787e+00	4.082199452e-02
32	2.357829140e+00	1.700065137e+00	-6.319262937e-01	1.106063617e-01	-6.548011680e-01	9.222999079e+00	4.082199452e-02
33	2.374694559e+00	1.741439225e+00	-7.256553224e-01	1.076301285e-01	-5.723472974e-01	8.272494666e+00	4.082199452e-02
34	2.378014805e+00	1.701046958e+00	-6.450843804e-01	1.136848608e-01	-6.178860104e-01	9.159040483e+00	4.082199452e-02
35	2.220128967e+00	1.693058378e+00	-6.590433990e-01	1.137162585e-01	-6.442992687e-01	9.273748039e+00	4.082199452e-02
36	7.701862316e-01	1.605994775e+00	-1.159912964e+00	1.196213505e-01	-5.651718766e-01	7.110813937e+00	4.082199452e-02
37	2.141608709e+00	1.610349488e+00	-5.528197500e-01	1.268723133e-01	-6.820332441e-01	9.990210709e+00	4.082199452e-02
38	2.135226186e+00	1.626189069e+00	-8.544249920e-01	8.989176847e-02	-5.783683732e-01	7.590081708e+00	4.082199452e-02
39	1.195120697e+00	1.722408151e+00	-1.014801147e+00	1.435803008e-01	-6.087720021e-01	7.151905389e+00	4.082199452e-02
40	1.873149067e+00	1.647031849e+00	-1.168621290e+00	1.319187185e-01	-3.303847494e-02	2.893039262e+00	4.082199452e-02
41	1.085769147e+00	1.629934124e+00	-6.272537390e-01	1.479018241e-01	-9.203033280e-01	5.441187094e+00	4.082199452e-02
42	1.372864317e+00	1.725921366e+00	-9.319175442e-01	6.765202681e-02	-4.201062986e-01	6.106163606e+00	4.082199452e-02
43	1.050088067e+00	1.769739043e+00	-9.151024842e-01	1.365017918e-01	-6.201354457e-01	5.618769995e+00	4.082199452e-02
44	1.112984332e+00	1.755145268e+00	-8.606988279e-01	1.292933114e-01	-6.653661891e-01	5.863605406e+00	4.082199452e-02
45	9.862386590e-01	1.722355309e+00	-8.654092388e-01	1.342920503e-01	-6.598183297e-01	6.048664825e+00	4.082199452e-02
46	1.625617066e+00	1.736790042e+00	-6.931822616e-01	1.110692396e-01	-6.448195729e-01	7.251117664e+00	4.082199452e-02
47	1.628158654e+00	1.768691987e+00	-8.794978759e-01	1.146616731e-01	-5.690587264e-01	7.023588272e+00	4.082199452e-02
48	2.804772943e+00	1.730910645e+00	-6.142735289e-01	7.443761244e-02	-5.305206761e-01	5.054627300e+00	4.082199452e-02
49	1.611729532e+00	1.752746437e+00	-8.853947040e-01	1.183780619e-01	-5.639804614e-01	7.308011159e+00	4.082199452e-02
0	2.310417091e+00	1.652466310e+00	-6.404811459e-01	8.303403921e-02	-7.001478222e-01	8.777290275e+00	4.082199452e-02
1	1.766514018e+00	1.515766110e+00	-3.797981420e-01	4.100108674e-02	-1.183554519e+00	4.727233896e+00	4.082199452e-02
2	2.219977865e+00	1.562841401e+00	-4.313224267e-01	1.000793495e-01	-8.809617442e-01	1.001686762e+01	4.082199452e-02
3	1.969539428e+00	1.665243348e+00	-9.117990157e-01	7.015749897e-02	-3.513696909e-01	8.739488607e+00	4.082199452e-02
4	2.907117200e+00	1.651445465e+00	-4.525313817e-01	7.687717199e-02	-8.147190691e-01	4.203891260e+00	4.082199452e-02
5	2.461023351e+00	1.386985372e+00	-3.003295689e-01	9.017606071e-02	-1.144119724e+00	8.396223827e+00	4.082199452e-02
6	2.425080375e+00	1.405944668e+00	-3.024518630e-01	7.805841026e-02	-1.166450123e+00	8.649786787e+00	4.082199452e-02
7	2.183451615e+00	1.500126023e+00	-2.966707543e-01	1.348633722e-01	-8.793380799e-01	9.699636793e+00	4.082199452e-02
8	2.286431459e+00	1.561780336e+00	-3.898346939e-01	1.114646684e-01	-8.925936627e-01	1.021872863e+01	4.082199452e-02
9	2.277998254e+00	1.532351601e+00	-3.345408910e-01	1.258533323e-01	-8.735868697e-01	9.831781236e+00	4.082199452e-02
10	2.357732033e+00	1.575731399e+00	-4.053134881e-01	9.479393742e-02	-8.994059990e-01	1.030484472e+01	4.082199452e-02
11	2.319270178e+00	1.540632192e+00	-3.401957708e-01	1.193564761e-01	-9.031849157e-01	9.775165614e+00	4.082199452e-02
12	2.302616951e+00	1.601456034e+00	-4.518441222e-01	1.105546192e-01	-9.013891848e-01	1.007107433e+01	4.082199452e-02
13	1.891412861e+00	1.525751710e+00	-3.279809906e-01	1.172497763e-01	-1.091357107e+00	8.598491351e+00	4.082199452e-02
14	2.398461302e+00	1.536081403e+00	-3.110652793e-01	8.310972180e-02	-1.064910747e+00	9.484864795e+00	4.082199452e-02
15	2.361142803e+00	1.605993572e+00	-4.092105406e-01	1.197897266e-01	-8.000459764e-01	9.799699539e+00	4.082199452e-02
16	2.265954078e+00	1.615827938e+00	-4.987518475e-01	1.488736204e-01	-5.752149782e-01	9.331386636e+00	4.082199452e-02
17	1.956159508e+00	1.385916077e+00	-2.483755972e-01	1.594639550e-01	-7.708131285e-01	9.578254536e+00	4.082199452e-02
18	2.369391641e+00	1.655528458e+00	-5.695039314e-01	1.266921587e-01	-6.575405104e-01	9.749262831e+00	4.082199452e-02
19	2.214122047e+00	1.587445630e+00	-4.895684639e-01	1.558232034e-01	-6.321752361e-01	9.382490526e+00	4.082199452e-02
20	2.342020120e+00	1.583449387e+00	-4.499561966e-01	1.352329544e-01	-7.113463209e-01	9.922653556e+00	4.082199452e-02
21	1.959289698e+00	1.598582203e+00	-4.991067754e-01	1.434845002e-01	-7.450845706e-01	9.613543872e+00	4.082199452e-02
22	2.083539883e+00	1.440635747e+00	-1.930785710e-01	1.358640085e-01	-9.931895304e-01	8.731924681e+00	4.082199452e-02
23	2.184331358e+00	1.570634831e+00	-3.906541052e-01	1.530941437e-01	-8.416276695e-01	8.914789089e+00	4.082199452e-02
24	2.254033667e+00	1.564380889e+00	-5.043490576e-01	1.261254036e-01	-6.171044271e-01	1.043043529e+01	4.082199452e-02
25	1.858451351e+00	1.184015122e+00	-2.236550098e-02	1.255516741e-01	-8.699666831e-01	8.168464386e+00	4.082199452e-02
26	2.643436133e+00	1.706526956e+00	-7.573018919e-01	8.280268601e-02	-4.743693804e-01	7.492126948e+00	4.082199452e-02
27	2.452132645e+00	1.771677932e+00	-8.226431234e-01	9.479399289e-02	-5.015764567e-01	7.017338282e+00	4.082199452e-02
28	2.542376362e+00	1.653122804e+00	-6.537552435e-01	9.585374334e-02	-6.079111842e-01	8.907964196e+00	4.082199452e-02
29	2.418384928e+00	1.781414846e+00	-9.269546534e-01	8.041584929e-02	-3.595525636e-01	6.355946095e+00	4.082199452e-02
30	2.452707237e+00	1.635469584e+00	-5.480265877e-01	1.207882489e-01	-6.980667598e-01	9.608226778e+00	4.082199452e-02
31	2.699833288e+00	1.726461587e+00	-6.701939136e-01	9.330147856e-02	-5.934911937e-01	6.737237787e+00	4.082199452e-02
32	2.351700646e+00	1.724798581e+00	-6.803213247e-01	1.147536425e-01	-5.929448974e-01	8.795339393e+00	4.082199452e-02
33	2.374694559e+00	1.741439225e+00	-7.256553224e-01	1.076301285e-01	-5.723472974e-01	8.272494666e+00	4.082199452e-02
34	2.378014805e+00	1.701046958e+00	-6.450843804e-01	1.136848608e-01	-6.178860104e-01	9.159040483e+00	4.082199452e-02
35	2.151722922e+00	1.782169259e+00	-7.891847125e-01	1.039573857e-01	-6.369369133e-01	7.360084895e+00	4.082199452e-02
