walker	A	B	C	D	E	log_l	log_p
8	1.929827059e+00	1.437541407e+00	-8.885565896e-01	1.137925107e-01	-2.659579789e-01	2.216096634e+01	4.082199452e-02
9	1.872780225e+00	1.447488291e+00	-9.062838161e-01	1.043647865e-01	-2.362328993e-01	2.347654558e+01	4.082199452e-02
10	1.912270543e+00	1.469841159e+00	-9.324487453e-01	1.139179042e-01	-2.608044647e-01	2.214055406e+01	4.082199452e-02
11	1.769942566e+00	1.477568353e+00	-8.891718253e-01	1.172632033e-01	-2.555879712e-01	2.340980004e+01	4.082199452e-02
12	2.026238549e+00	1.493654756e+00	-8.487039844e-01	1.253165482e-01	-3.278565825e-01	2.027246307e+01	4.082199452e-02
13	2.067129719e+00	1.469228128e+00	-9.317071024e-01	1.137612028e-01	-2.683575766e-01	2.068891866e+01	4.082199452e-02
14	1.837919502e+00	1.485873454e+00	-9.288459080e-01	1.152045977e-01	-2.433525031e-01	2.283153972e+01	4.082199452e-02
15	1.996181028e+00	1.474894954e+00	-9.489143302e-01	1.048590058e-01	-2.392443393e-01	2.194651865e+01	4.082199452e-02
16	2.038765631e+00	1.429728493e+00	-8.863474689e-01	1.047972843e-01	-2.705513135e-01	2.135424268e+01	4.082199452e-02
17	1.799946139e+00	1.468385088e+00	-9.067873504e-01	1.084273721e-01	-2.339167393e-01	2.390633549e+01	4.082199452e-02
18	1.759139236e+00	1.487374538e+00	-9.236223966e-01	1.177079697e-01	-2.329805802e-01	2.326476867e+01	4.082199452e-02
19	1.789708257e+00	1.472987730e+00	-8.559012830e-01	1.027435694e-01	-2.199143400e-01	2.457039168e+01	4.082199452e-02
20	1.810368839e+00	1.469010638e+00	-8.349882960e-01	1.038363145e-01	-2.360842709e-01	2.422572375e+01	4.082199452e-02
21	1.666673216e+00	1.506876257e+00	-9.439483570e-01	1.143267704e-01	-2.115177108e-01	2.333022223e+01	4.082199452e-02
22	1.756901161e+00	1.538062571e+00	-9.879734174e-01	1.120786259e-01	-2.084889663e-01	2.168412965e+01	4.082199452e-02
23	1.538246363e+00	1.523702681e+00	-9.221545105e-01	1.204764640e-01	-2.193034692e-01	2.261719705e+01	4.082199452e-02
24	1.351538642e+00	1.494904115e+00	-8.367522668e-01	1.106720978e-01	-1.998563219e-01	2.240722412e+01	4.082199452e-02
25	1.624332499e+00	1.458070868e+00	-8.794854279e-01	1.016053008e-01	-2.044781556e-01	2.552797898e+01	4.082199452e-02
26	1.584012212e+00	1.490559056e+00	-8.805229361e-01	1.151164435e-01	-2.302201928e-01	2.434095818e+01	4.082199452e-02
27	1.402295607e+00	1.502032795e+00	-8.456403129e-01	1.174192992e-01	-2.223514923e-01	2.298706526e+01	4.082199452e-02
28	1.786239391e+00	1.528530690e+00	-1.007376965e+00	9.003345204e-02	-1.667958536e-01	2.188243243e+01	4.082199452e-02
29	1.253575905e+00	1.514869600e+00	-7.556124732e-01	1.232651445e-01	-2.671699082e-01	2.121451622e+01	4.082199452e-02
30	1.495946391e+00	1.488568110e+00	-8.758925501e-01	1.131756677e-01	-2.163488982e-01	2.423315272e+01	4.082199452e-02
31	1.338048850e+00	1.524885104e+00	-8.176648457e-01	1.307335977e-01	-2.567547801e-01	2.129621886e+01	4.082199452e-02
32	1.448820917e+00	1.523868863e+00	-8.674587947e-01	1.257296215e-01	-2.396810775e-01	2.233268580e+01	4.082199452e-02
33	1.589029076e+00	1.525261994e+00	-8.981958117e-01	1.325275062e-01	-2.657430071e-01	2.218749699e+01	4.082199452e-02
34	1.613946047e+00	1.508891351e+00	-8.936619256e-01	1.220825653e-01	-2.419233955e-01	2.333631304e+01	4.082199452e-02
35	1.496662775e+00	1.486720188e+00	-8.347444513e-01	1.274824890e-01	-2.555937295e-01	2.345753763e+01	4.082199452e-02
36	1.773305077e+00	1.496032359e+00	-9.463437428e-01	1.147890144e-01	-2.153572251e-01	2.299224431e+01	4.082199452e-02
37	1.609312410e+00	1.509204900e+00	-8.924878916e-01	1.221174776e-01	-2.418457320e-01	2.333726572e+01	4.082199452e-02
38	1.621779139e+00	1.485785453e+00	-8.950227666e-01	1.157939420e-01	-2.380658505e-01	2.434427431e+01	4.082199452e-02
39	1.531521856e+00	1.492097306e+00	-8.461236198e-01	1.305820351e-01	-2.650088742e-01	2.315930891e+01	4.082199452e-02
40	1.349383076e+00	1.525386281e+00	-7.994540052e-01	1.210916986e-01	-2.267158949e-01	2.114244152e+01	4.082199452e-02
41	1.733652114e+00	1.515929426e+00	-8.158226295e-01	1.319045311e-01	-3.239085140e-01	2.187816214e+01	4.082199452e-02
42	1.376402623e+00	1.539836795e+00	-8.308808554e-01	1.241458875e-01	-2.340051624e-01	2.102871072e+01	4.082199452e-02
43	1.632672303e+00	1.526685243e+00	-8.884872951e-01	1.278244406e-01	-2.554752604e-01	2.234612904e+01	4.082199452e-02
44	1.628710646e+00	1.514254794e+00	-8.943589410e-01	1.213599806e-01	-2.351947536e-01	2.308589365e+01	4.082199452e-02
45	1.321023998e+00	1.436169707e+00	-6.370366615e-01	1.305473100e-01	-3.366358313e-01	2.260618607e+01	4.082199452e-02
46	1.368464073e+00	1.390497495e+00	-6.854084680e-01	1.371503379e-01	-3.043309787e-01	2.276095939e+01	4.082199452e-02
47	1.032985839e+00	1.334826645e+00	-5.568924746e-01	1.529620660e-01	-3.190074034e-01	1.770960423e+01	4.082199452e-02
48	1.550559619e+00	1.451197323e+00	-7.964142430e-01	1.225257580e-01	-2.705164054e-01	2.420308584e+01	4.082199452e-02
49	1.358489630e+00	1.422035457e+00	-6.868381776e-01	1.493527080e-01	-3.268633366e-01	2.107605228e+01	4.082199452e-02
0	1.707974003e+00	1.468681726e+00	-7.354589780e-01	1.228372616e-01	-3.576644097e-01	2.149185911e+01	4.082199452e-02
1	1.667466028e+00	1.436055886e+00	-5.666601042e-01	1.349598139e-01	-4.670377779e-01	2.028779135e+01	4.082199452e-02
2	1.801011392e+00	1.449012680e+00	-7.743597143e-01	1.142630533e-01	-3.289818228e-01	2.145701656e+01	4.082199452e-02
3	1.314666185e+00	1.500441490e+00	-6.755837701e-01	1.346231553e-01	-3.455004121e-01	2.154769281e+01	4.082199452e-02
4	1.912371804e+00	1.482677408e+00	-9.622987736e-01	1.124441372e-01	-2.280036136e-01	2.217413989e+01	4.082199452e-02
5	2.052656450e+00	1.469938953e+00	-9.705445159e-01	1.140564833e-01	-2.539650430e-01	2.057203155e+01	4.082199452e-02
6	1.841268998e+00	1.491055298e+00	-9.005470392e-01	1.229849094e-01	-2.686628193e-01	2.218642513e+01	4.082199452e-02
7	1.859086121e+00	1.494976615e+00	-9.584713961e-01	1.213322355e-01	-2.495012348e-01	2.181302464e+01	4.082199452e-02
8	2.193892683e+00	1.401372315e+00	-9.166885060e-01	1.026615081e-01	-2.665872097e-01	1.969714018e+01	4.082199452e-02
9	1.799382733e+00	1.459706206e+00	-9.067281947e-01	1.051178739e-01	-2.285401277e-01	2.416340379e+01	4.082199452e-02
10	1.819311915e+00	1.476195821e+00	-9.074926334e-01	1.152370384e-01	-2.617027912e-01	2.297319017e+01	4.082199452e-02
11	2.050448275e+00	1.515427591e+00	-1.027111643e+00	9.538636526e-02	-2.069963946e-01	2.063374226e+01	4.082199452e-02
12	1.838880211e+00	1.495441715e+00	-8.031211073e-01	1.277669953e-01	-3.325022359e-01	2.150483080e+01	4.082199452e-02
13	2.083258101e+00	1.491688403e+00	-9.574994891e-01	1.188582645e-01	-2.671101743e-01	1.993241988e+01	4.082199452e-02
14	1.931900604e+00	1.468629934e+00	-9.076570696e-01	1.164054181e-01	-2.674126720e-01	2.193589076e+01	4.082199452e-02
15	1.996181028e+00	1.474894954e+00	-9.489143302e-01	1.048590058e-01	-2.392443393e-01	2.194651865e+01	4.082199452e-02
16	2.172019510e+00	1.366586270e+00	-8.230935723e-01	1.027161946e-01	-3.056359721e-01	1.946914967e+01	4.082199452e-02
17	1.799946139e+00	1.468385088e+00	-9.067873504e-01	1.084273721e-01	-2.339167393e-01	2.390633549e+01	4.082199452e-02
18	1.807795144e+00	1.486364991e+00	-9.401886768e-01	1.149559859e-01	-2.261341535e-01	2.302662335e+01	4.082199452e-02
19	1.789708257e+00	1.472987730e+00	-8.559012830e-01	1.027435694e-01	-2.199143400e-01	2.457039168e+01	4.082199452e-02
20	1.810368839e+00	1.469010638e+00	-8.349882960e-01	1.038363145e-01	-2.360842709e-01	2.422572375e+01	4.082199452e-02
21	1.682385475e+00	1.514410619e+00	-9.639123764e-01	1.132172999e-01	-2.035341262e-01	2.282464584e+01	4.082199452e-02
22	1.755763481e+00	1.563828791e+00	-1.020684937e+00	1.092170647e-01	-1.960391577e-01	2.023981231e+01	4.082199452e-02
23	1.536883559e+00	1.523451280e+00	-9.215371902e-01	1.205470072e-01	-2.194492265e-01	2.262273279e+01	4.082199452e-02
24	1.351538642e+00	1.494904115e+00	-8.367522668e-01	1.106720978e-01	-1.998563219e-01	2.240722412e+01	4.082199452e-02
25	1.624332499e+00	1.458070868e+00	-8.794854279e-01	1.016053008e-01	-2.044781556e-01	2.552797898e+01	4.082199452e-02
26	1.584012212e+00	1.490559056e+00	-8.805229361e-01	1.151164435e-01	-2.302201928e-01	2.434095818e+01	4.082199452e-02
27	1.340549850e+00	1.508645309e+00	-8.626303672e-01	1.166358664e-01	-1.990757156e-01	2.150105787e+01	4.082199452e-02
28	1.768341751e+00	1.535037071e+00	-1.013773364e+00	8.685347339e-02	-1.581107389e-01	2.139678928e+01	4.082199452e-02
29	1.253575905e+00	1.514869600e+00	-7.556124732e-01	1.232651445e-01	-2.671699082e-01	2.121451622e+01	4.082199452e-02
30	1.567130248e+00	1.498367487e+00	-9.081343465e-01	1.075008765e-01	-2.041978065e-01	2.425098908e+01	4.082199452e-02
31	1.338048850e+00	1.524885104e+00	-8.176648457e-01	1.307335977e-01	-2.567547801e-01	2.129621886e+01	4.082199452e-02
32	1.399432225e+00	1.523112289e+00	-8.618098292e-01	1.251668824e-01	-2.354382265e-01	2.203189746e+01	4.082199452e-02
33	1.589029076e+00	1.525261994e+00	-8.981958117e-01	1.325275062e-01	-2.657430071e-01	2.218749699e+01	4.082199452e-02
34	1.613946047e+00	1.508891351e+00	-8.936619256e-01	1.220825653e-01	-2.419233955e-01	2.333631304e+01	4.082199452e-02
35	1.458097518e+00	1.491098647e+00	-8.299534770e-01	1.287013281e-01	-2.546709850e-01	2.312023645e+01	4.082199452e-02
36	1.773305077e+00	1.496032359e+00	-9.463437428e-01	1.147890144e-01	-2.153572251e-01	2.299224431e+01	4.082199452e-02
37	1.609312410e+00	1.509204900e+00	-8.924878916e-01	1.221174776e-01	-2.418457320e-01	2.333726572e+01	4.082199452e-02
38	1.621779139e+00	1.485785453e+00	-8.950227666e-01	1.157939420e-01	-2.380658505e-01	2.434427431e+01	4.082199452e-02
39	1.531521856e+00	1.492097306e+00	-8.461236198e-01	1.305820351e-01	-2.650088742e-01	2.315930891e+01	4.082199452e-02
40	1.349383076e+00	1.525386281e+00	-7.994540052e-01	1.210916986e-01	-2.267158949e-01	2.114244152e+01	4.082199452e-02
41	2.083121385e+00	1.516700921e+00	-8.596523362e-01	1.381935329e-01	-3.652111215e-01	1.872142119e+01	4.082199452e-02
42	1.379184936e+00	1.558134141e+00	-8.532541053e-01	1.202306694e-01	-2.195820820e-01	2.022620052e+01	4.082199452e-02
43	1.632672303e+00	1.526685243e+00	-8.884872951e-01	1.278244406e-01	-2.554752604e-01	2.234612904e+01	4.082199452e-02
44	1.628710646e+00	1.514254794e+00	-8.943589410e-01	1.213599806e-01	-2.351947536e-01	2.308589365e+01	4.082199452e-02
45	1.321023998e+00	1.436169707e+00	-6.370366615e-01	1.305473100e-01	-3.366358313e-01	2.260618607e+01	4.082199452e-02
46	1.224151916e+00	1.300577911e+00	-5.431696259e-01	1.429635284e-01	-3.391324928e-01	2.175506947e+01	4.082199452e-02
47	1.073341074e+00	1.367764102e+00	-5.932467515e-01	1.475292454e-01	-3.095241372e-01	1.887544184e+01	4.082199452e-02
48	1.488223797e+00	1.468249232e+00	-8.160687406e-01	1.207775001e-01	-2.493111343e-01	2.426489440e+01	4.082199452e-02
49	1.358489630e+00	1.422035457e+00	-6.868381776e-01	1.493527080e-01	-3.268633366e-01	2.107605228e+01	4.082199452e-02
0	1.687252085e+00	1.469790962e+00	-7.381481227e-01	1.234652740e-01	-3.532642699e-01	2.173073075e+01	4.082199452e-02
1	1.548789990e+00	1.400201460e+00	-2.858570014e-01	1.662362091e-01	-7.069518469e-01	1.877934924e+01	4.082199452e-02
2	1.801011392e+00	1.449012680e+00	-7.743597143e-01	1.142630533e-01	-3.289818228e-01	2.145701656e+01	4.082199452e-02
3	1.304847595e+00	1.498767403e+00	-6.996465915e-01	1.349482467e-01	-3.287556487e-01	2.162674168e+01	4.082199452e-02
4	1.947399549e+00	1.481442259e+00	-9.697045068e-01	1.116027985e-01	-2.286297856e-01	2.184198760e+01	4.082199452e-02
5	2.064214778e+00	1.470011234e+00	-9.732525179e-01	1.143370659e-01	-2.550660953e-01	2.040444667e+01	4.082199452e-02
6	1.841268998e+00	1.491055298e+00	-9.005470392e-01	1.229849094e-01	-2.686628193e-01	2.218642513e+01	4.082199452e-02
7	1.739662543e+00	1.483396320e+00	-1.011147593e+00	1.123442019e-01	-1.878212632e-01	2.253550685e+01	4.082199452e-02
8	1.975859268e+00	1.441885137e+00	-9.182975783e-01	1.085969454e-01	-2.509441158e-01	2.206278290e+01	4.082199452e-02
9	1.794630261e+00	1.459170779e+00	-9.058782119e-01	1.048878404e-01	-2.278944109e-01	2.422351018e+01	4.082199452e-02
10	1.994535193e+00	1.438861143e+00	-9.145666280e-01	1.020806415e-01	-2.586285723e-01	2.183403337e+01	4.082199452e-02
11	1.721816204e+00	1.518152551e+00	-9.283083824e-01	1.120056297e-01	-2.310922790e-01	2.325787427e+01	4.082199452e-02
12	1.838880211e+00	1.495441715e+00	-8.031211073e-01	1.277669953e-01	-3.325022359e-01	2.150483080e+01	4.082199452e-02
13	2.083258101e+00	1.491688403e+00	-9.574994891e-01	1.188582645e-01	-2.671101743e-01	1.993241988e+01	4.082199452e-02
14	1.707664064e+00	1.450408824e+00	-8.213042327e-01	1.292896959e-01	-2.906612876e-01	2.285867677e+01	4.082199452e-02
15	1.996181028e+00	1.474894954e+00	-9.489143302e-01	1.048590058e-01	-2.392443393e-01	2.194651865e+01	4.082199452e-02
16	2.277671229e+00	1.332285526e+00	-7.904346283e-01	9.951712762e-02	-3.295581179e-01	1.819604063e+01	4.082199452e-02
17	1.802739830e+00	1.468376077e+00	-9.119915185e-01	1.079896659e-01	-2.301578541e-01	2.392780289e+01	4.082199452e-02
18	1.767774576e+00	1.493480720e+00	-9.325065973e-01	1.181704799e-01	-2.333801073e-01	2.300984860e+01	4.082199452e-02
19	1.789708257e+00	1.472987730e+00	-8.559012830e-01	1.027435694e-01	-2.199143400e-01	2.457039168e+01	4.082199452e-02
20	1.810368839e+00	1.469010638e+00	-8.349882960e-01	1.038363145e-01	-2.360842709e-01	2.422572375e+01	4.082199452e-02
21	1.682385475e+00	1.514410619e+00	-9.639123764e-01	1.132172999e-01	-2.035341262e-01	2.282464584e+01	4.082199452e-02
22	1.741980257e+00	1.543883453e+00	-9.498117039e-01	1.132355054e-01	-2.383420162e-01	2.224785329e+01	4.082199452e-02
23	1.611890924e+00	1.536287003e+00	-9.584418442e-01	1.247662811e-01	-2.271025867e-01	2.173176755e+01	4.082199452e-02
24	1.369250722e+00	1.494764915e+00	-8.390595325e-01	1.111174153e-01	-2.023448468e-01	2.267542140e+01	4.082199452e-02
25	1.663077437e+00	1.452135267e+00	-8.924304437e-01	9.934179607e-02	-1.979267197e-01	2.560788751e+01	4.082199452e-02
26	1.525579684e+00	1.491654179e+00	-8.649434635e-01	1.151583411e-01	-2.312871089e-01	2.429003175e+01	4.082199452e-02
27	1.281433553e+00	1.514073908e+00	-8.618913421e-01	1.171079299e-01	-1.887843035e-01	2.011538776e+01	4.082199452e-02
28	1.768341751e+00	1.535037071e+00	-1.013773364e+00	8.685347339e-02	-1.581107389e-01	2.139678928e+01	4.082199452e-02
29	1.253575905e+00	1.514869600e+00	-7.556124732e-01	1.232651445e-01	-2.671699082e-01	2.121451622e+01	4.082199452e-02
30	1.705239959e+00	1.491098885e+00	-9.753148919e-01	1.005572683e-01	-1.764608004e-01	2.373400779e+01	4.082199452e-02
31	1.338755641e+00	1.521328824e+00	-8.131411901e-01	1.313773995e-01	-2.591789568e-01	2.137763182e+01	4.082199452e-02
32	1.406351239e+00	1.523190738e+00	-8.631376737e-01	1.254354958e-01	-2.365441479e-01	2.208373134e+01	4.082199452e-02
33	1.589029076e+00	1.525261994e+00	-8.981958117e-01	1.325275062e-01	-2.657430071e-01	2.218749699e+01	4.082199452e-02
34	1.223149579e+00	1.543589546e+00	-8.251760988e-01	1.292320755e-01	-2.311968814e-01	1.878044842e+01	4.082199452e-02
35	1.458097518e+00	1.491098647e+00	-8.299534770e-01	1.287013281e-01	-2.546709850e-01	2.312023645e+01	4.082199452e-02
36	1.779885439e+00	1.485980345e+00	-9.456152330e-01	1.151153579e-01	-2.105288413e-01	2.304389624e+01	4.082199452e-02
37	1.590894062e+00	1.513120972e+00	-8.893477993e-01	1.219664661e-01	-2.400638516e-01	2.325816746e+01	4.082199452e-02
38	1.675999113e+00	1.484025443e+00	-9.165771428e-01	1.115183358e-01	-2.325653553e-01	2.434117774e+01	4.082199452e-02
39	1.266877537e+00	1.492293440e+00	-7.927013709e-01	1.362054272e-01	-2.640009703e-01	2.096860664e+01	4.082199452e-02
40	1.373589619e+00	1.601539140e+00	-9.380890648e-01	1.130206440e-01	-1.328912049e-01	1.444034184e+01	4.082199452e-02
41	2.111002239e+00	1.516860267e+00	-8.523985342e-01	1.399312326e-01	-3.764596583e-01	1.840048432e+01	4.082199452e-02
42	1.379184936e+00	1.558134141e+00	-8.532541053e-01	1.202306694e-01	-2.195820820e-01	2.022620052e+01	4.082199452e-02
43	1.572878276e+00	1.554274529e+00	-9.290253998e-01	1.326414439e-01	-2.293657371e-01	2.002983538e+01	4.082199452e-02
44	1.618561987e+00	1.532598952e+00	-8.949284344e-01	1.278620434e-01	-2.462001612e-01	2.200418342e+01	4.082199452e-02
45	1.321023998e+00	1.436169707e+00	-6.370366615e-01	1.305473100e-01	-3.366358313e-01	2.260618607e+01	4.082199452e-02
46	1.284774602e+00	1.316177055e+00	-5.674656021e-01	1.399473694e-01	-3.380657496e-01	2.239432803e+01	4.082199452e-02
47	1.205119412e+00	1.384902908e+00	-6.500037976e-01	1.421127571e-01	-2.973280159e-01	2.101945237e+01	4.082199452e-02
48	1.700940095e+00	1.445142472e+00	-8.385250511e-01	1.059510850e-01	-2.351940331e-01	2.491443726e+01	4.082199452e-02
49	1.396310742e+00	1.437793771e+00	-7.271526060e-01	1.416127560e-01	-3.052294981e-01	2.218106554e+01	4.082199452e-02
0	1.598318155e+00	1.478390105e+00	-6.826353011e-01	1.280469302e-01	-3.847940929e-01	2.141950403e+01	4.082199452e-02
1	1.511943439e+00	1.434512198e+00	-4.091235309e-01	1.562415454e-01	-6.010711874e-01	1.986895322e+01	4.082199452e-02
2	1.801011392e+00	1.449012680e+00	-7.743597143e-01	1.142630533e-01	-3.289818228e-01	2.145701656e+01	4.082199452e-02
3	1.389984512e+00	1.491372411e+00	-7.261769065e-01	1.308909800e-01	-3.200989713e-01	2.260907310e+01	4.082199452e-02
4	1.947399549e+00	1.481442259e+00	-9.697045068e-01	1.116027985e-01	-2.286297856e-01	2.184198760e+01	4.082199452e-02
5	2.064214778e+00	1.470011234e+00	-9.732525179e-01	1.143370659e-01	-2.550660953e-01	2.040444667e+01	4.082199452e-02
6	2.176479618e+00	1.477272529e+00	-9.236927695e-01	1.265038469e-01	-3.164913860e-01	1.858552043e+01	4.082199452e-02
7	1.760121922e+00	1.478524442e+00	-9.789859091e-01	1.109317901e-01	-2.015533121e-01	2.333655384e+01	4.082199452e-02
8	1.975859268e+00	1.441885137e+00	-9.182975783e-01	1.085969454e-01	-2.509441158e-01	2.206278290e+01	4.082199452e-02
9	1.868489987e+00	1.479885421e+00	-9.549020137e-01	9.980897709e-02	-2.119345509e-01	2.342996490e+01	4.082199452e-02
10	1.925248872e+00	1.445851355e+00	-9.025101014e-01	1.065918751e-01	-2.606381146e-01	2.240390568e+01	4.082199452e-02
11	1.737492102e+00	1.517438407e+00	-9.297935817e-01	1.127062294e-01	-2.328799135e-01	2.315002364e+01	4.082199452e-02
12	1.801758102e+00	1.494319109e+00	-8.512580774e-01	1.201923628e-01	-2.890001509e-01	2.256735114e+01	4.082199452e-02
13	1.953531381e+00	1.507596346e+00	-9.502620357e-01	1.223616292e-01	-2.575164133e-01	2.078438238e+01	4.082199452e-02
14	1.741276078e+00	1.446074681e+00	-8.313691581e-01	1.291202724e-01	-2.875466401e-01	2.266337966e+01	4.082199452e-02
15	1.810113887e+00	1.491429606e+00	-9.191307826e-01	1.107255555e-01	-2.373073321e-01	2.336136548e+01	4.082199452e-02
16	2.305040076e+00	1.301976361e+00	-7.802594860e-01	9.288069527e-02	-3.218563786e-01	1.778105378e+01	4.082199452e-02
17	1.898035357e+00	1.445784286e+00	-8.492348428e-01	1.152697039e-01	-2.829914170e-01	2.223158717e+01	4.082199452e-02
18	1.763480794e+00	1.496563606e+00	-9.350258777e-01	1.194206981e-01	-2.337758045e-01	2.284868845e+01	4.082199452e-02
19	1.847994380e+00	1.434213202e+00	-7.937389392e-01	9.479198197e-02	-2.103179482e-01	2.497722406e+01	4.082199452e-02
20	1.811586990e+00	1.471613970e+00	-8.428809166e-01	1.024789630e-01	-2.239908800e-01	2.443862800e+01	4.082199452e-02
21	1.682385475e+00	1.514410619e+00	-9.639123764e-01	1.132172999e-01	-2.035341262e-01	2.282464584e+01	4.082199452e-02
22	1.724174359e+00	1.583071888e+00	-9.620567431e-01	1.081131723e-01	-2.421235730e-01	2.102845167e+01	4.082199452e-02
23	1.611890924e+00	1.536287003e+00	-9.584418442e-01	1.247662811e-01	-2.271025867e-01	2.173176755e+01	4.082199452e-02
24	1.307759374e+00	1.453605414e+00	-7.682303173e-01	1.227297355e-01	-2.379300319e-01	2.276653712e+01	4.082199452e-02
25	1.663077437e+00	1.452135267e+00	-8.924304437e-01	9.934179607e-02	-1.979267197e-01	2.560788751e+01	4.082199452e-02
26	1.554386441e+00	1.493145675e+00	-8.956171868e-01	9.927581839e-02	-1.975986066e-01	2.450702035e+01	4.082199452e-02
27	1.281433553e+00	1.514073908e+00	-8.618913421e-01	1.171079299e-01	-1.887843035e-01	2.011538776e+01	4.082199452e-02
28	1.603804924e+00	1.518433709e+00	-9.417425301e-01	9.685698570e-02	-1.763475302e-01	2.317527252e+01	4.082199452e-02
29	1.253575905e+00	1.514869600e+00	-7.556124732e-01	1.232651445e-01	-2.671699082e-01	2.121451622e+01	4.082199452e-02
30	1.705577169e+00	1.491410511e+00	-9.759777911e-01	1.005669895e-01	-1.762891187e-01	2.371092027e+01	4.082199452e-02
31	1.392284652e+00	1.575975265e+00	-8.784871179e-01	1.270772700e-01	-2.438980600e-01	1.995245285e+01	4.082199452e-02
32	1.360904635e+00	1.534168336e+00	-8.694473548e-01	1.248541720e-01	-2.283817332e-01	2.117876715e+01	4.082199452e-02
33	1.580987765e+00	1.521384114e+00	-8.770051777e-01	1.352574001e-01	-2.793341926e-01	2.214638171e+01	4.082199452e-02
34	1.441604812e+00	1.520049645e+00	-8.726076374e-01	1.238465507e-01	-2.232643873e-01	2.209230564e+01	4.082199452e-02
35	1.489679500e+00	1.489795415e+00	-8.267165872e-01	1.349518048e-01	-2.732711288e-01	2.268489834e+01	4.082199452e-02
